panel	source_file	record_type	iteration	day1_rho	day7_rho	day14_rho	mean_rho	min_rho	transition_rho	same_transition_programs	statistic	real_value	null_mean	null_q95	empirical_one_sided_p	null_percentile	permutations	deleted_from	deleted_participant	all_days_positive
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	126.0	0.75	0.678571428571429	0.214285714285714	0.547619047619048	0.214285714285714	1.0	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	127.0	0.714285714285714	0.0	0.0714285714285714	0.261904761904762	0.0	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	128.0	0.535714285714286	0.642857142857143	0.785714285714286	0.654761904761905	0.535714285714286	0.821428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	129.0	0.714285714285714	0.321428571428571	0.5	0.511904761904762	0.321428571428571	0.821428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	130.0	0.857142857142857	0.107142857142857	0.714285714285714	0.559523809523809	0.107142857142857	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	131.0	0.964285714285714	0.785714285714286	0.392857142857143	0.714285714285714	0.392857142857143	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	132.0	0.892857142857143	0.285714285714286	-0.0714285714285714	0.369047619047619	-0.0714285714285714	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	133.0	0.392857142857143	0.357142857142857	0.607142857142857	0.452380952380952	0.357142857142857	0.642857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	134.0	0.964285714285714	0.392857142857143	-0.214285714285714	0.380952380952381	-0.214285714285714	0.928571428571429	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	135.0	0.571428571428571	0.142857142857143	0.107142857142857	0.273809523809524	0.107142857142857	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	136.0	0.928571428571429	0.535714285714286	0.214285714285714	0.55952380952381	0.214285714285714	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	137.0	0.714285714285714	0.464285714285714	0.607142857142857	0.595238095238095	0.464285714285714	0.571428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	138.0	0.928571428571429	0.928571428571429	0.857142857142857	0.904761904761905	0.857142857142857	0.821428571428571	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	139.0	0.821428571428571	0.714285714285714	0.785714285714286	0.773809523809524	0.714285714285714	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	140.0	0.214285714285714	0.178571428571429	0.428571428571429	0.273809523809524	0.178571428571429	0.285714285714286	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	141.0	0.821428571428571	0.464285714285714	0.428571428571429	0.571428571428571	0.428571428571429	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	142.0	0.857142857142857	-0.285714285714286	0.428571428571429	0.333333333333333	-0.285714285714286	0.678571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	143.0	0.75	0.75	0.464285714285714	0.654761904761905	0.464285714285714	0.321428571428571	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	144.0	0.714285714285714	0.321428571428571	0.714285714285714	0.583333333333333	0.321428571428571	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	145.0	0.785714285714286	0.642857142857143	0.428571428571429	0.619047619047619	0.428571428571429	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	146.0	0.928571428571429	0.678571428571429	0.857142857142857	0.821428571428572	0.678571428571429	0.821428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	147.0	0.857142857142857	0.5	0.571428571428571	0.642857142857143	0.5	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	148.0	0.642857142857143	0.785714285714286	0.821428571428571	0.75	0.642857142857143	0.821428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	149.0	0.892857142857143	0.714285714285714	-0.0714285714285714	0.511904761904762	-0.0714285714285714	0.75	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	150.0	0.714285714285714	0.535714285714286	0.464285714285714	0.571428571428572	0.464285714285714	0.678571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	151.0	0.928571428571429	0.535714285714286	0.428571428571429	0.630952380952381	0.428571428571429	0.892857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	152.0	0.678571428571429	0.857142857142857	0.214285714285714	0.583333333333333	0.214285714285714	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	153.0	0.75	0.857142857142857	0.571428571428571	0.726190476190476	0.571428571428571	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	154.0	0.5	-0.321428571428571	0.714285714285714	0.297619047619048	-0.321428571428571	0.357142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	155.0	0.785714285714286	0.75	0.107142857142857	0.547619047619048	0.107142857142857	0.964285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	156.0	0.892857142857143	0.821428571428571	0.785714285714286	0.833333333333333	0.785714285714286	0.642857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	157.0	0.678571428571429	0.75	0.214285714285714	0.547619047619048	0.214285714285714	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	158.0	0.892857142857143	0.392857142857143	0.392857142857143	0.55952380952381	0.392857142857143	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	159.0	0.821428571428571	0.857142857142857	0.5	0.726190476190476	0.5	0.75	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	160.0	0.535714285714286	0.0714285714285714	-0.142857142857143	0.154761904761905	-0.142857142857143	0.0714285714285714	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	161.0	0.857142857142857	0.428571428571429	-0.214285714285714	0.357142857142857	-0.214285714285714	0.714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	162.0	0.857142857142857	0.0714285714285714	0.714285714285714	0.547619047619048	0.0714285714285714	0.785714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	163.0	-0.464285714285714	-0.285714285714286	0.75	0.0	-0.464285714285714	0.178571428571429	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	164.0	0.714285714285714	0.428571428571429	0.571428571428571	0.571428571428571	0.428571428571429	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	165.0	0.75	0.571428571428571	0.821428571428571	0.714285714285714	0.571428571428571	0.5	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	166.0	0.892857142857143	0.392857142857143	0.535714285714286	0.607142857142857	0.392857142857143	-0.0714285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	167.0	0.785714285714286	0.571428571428571	0.428571428571429	0.595238095238095	0.428571428571429	0.464285714285714	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	168.0	0.785714285714286	0.785714285714286	0.535714285714286	0.702380952380953	0.535714285714286	0.464285714285714	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	169.0	0.107142857142857	-0.357142857142857	-0.392857142857143	-0.214285714285714	-0.392857142857143	0.821428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	170.0	0.964285714285714	-0.321428571428571	0.107142857142857	0.25	-0.321428571428571	0.892857142857143	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	171.0	0.75	0.142857142857143	0.785714285714286	0.559523809523809	0.142857142857143	0.0357142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	172.0	0.928571428571429	0.75	0.821428571428571	0.833333333333333	0.75	0.714285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	173.0	0.964285714285714	0.0357142857142857	0.714285714285714	0.571428571428572	0.0357142857142857	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	174.0	0.678571428571429	0.535714285714286	0.535714285714286	0.583333333333333	0.535714285714286	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	175.0	0.714285714285714	0.285714285714286	0.714285714285714	0.571428571428572	0.285714285714286	0.785714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	176.0	0.678571428571429	0.571428571428571	0.392857142857143	0.547619047619048	0.392857142857143	0.678571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	177.0	0.892857142857143	0.571428571428571	0.535714285714286	0.666666666666667	0.535714285714286	0.964285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	178.0	0.75	0.75	-0.214285714285714	0.428571428571429	-0.214285714285714	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	179.0	0.5	0.214285714285714	0.714285714285714	0.476190476190476	0.214285714285714	0.392857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	180.0	0.428571428571429	-0.285714285714286	0.892857142857143	0.345238095238095	-0.285714285714286	0.142857142857143	2.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	181.0	0.535714285714286	0.75	0.785714285714286	0.69047619047619	0.535714285714286	1.0	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	182.0	0.607142857142857	0.535714285714286	0.214285714285714	0.452380952380952	0.214285714285714	0.928571428571429	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	183.0	0.821428571428571	0.75	0.607142857142857	0.726190476190476	0.607142857142857	0.785714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	184.0	0.857142857142857	0.857142857142857	0.107142857142857	0.607142857142857	0.107142857142857	0.928571428571429	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	185.0	0.392857142857143	0.892857142857143	0.464285714285714	0.583333333333333	0.392857142857143	0.214285714285714	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	186.0	0.857142857142857	0.357142857142857	0.285714285714286	0.5	0.285714285714286	0.928571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	187.0	0.714285714285714	0.785714285714286	0.678571428571429	0.726190476190476	0.678571428571429	0.142857142857143	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	188.0	0.678571428571429	-0.357142857142857	0.0357142857142857	0.119047619047619	-0.357142857142857	0.857142857142857	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	189.0	0.321428571428571	0.428571428571429	0.214285714285714	0.321428571428571	0.214285714285714	0.785714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	190.0	0.571428571428571	0.821428571428571	0.75	0.714285714285714	0.571428571428571	0.214285714285714	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	191.0	0.857142857142857	0.428571428571429	0.857142857142857	0.714285714285714	0.428571428571429	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	192.0	0.535714285714286	0.535714285714286	0.0357142857142857	0.369047619047619	0.0357142857142857	0.607142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	193.0	0.392857142857143	0.678571428571429	0.571428571428571	0.547619047619048	0.392857142857143	0.285714285714286	3.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	194.0	0.714285714285714	0.392857142857143	0.714285714285714	0.607142857142857	0.392857142857143	0.821428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	195.0	0.75	0.357142857142857	0.285714285714286	0.464285714285714	0.285714285714286	0.928571428571429	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	196.0	0.892857142857143	-0.214285714285714	0.285714285714286	0.321428571428571	-0.214285714285714	0.785714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	197.0	0.821428571428571	0.714285714285714	0.357142857142857	0.630952380952381	0.357142857142857	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	198.0	0.464285714285714	0.428571428571429	0.5	0.464285714285714	0.428571428571429	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	199.0	0.714285714285714	0.714285714285714	1.0	0.80952380952381	0.714285714285714	0.714285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	200.0	0.857142857142857	0.821428571428571	0.0357142857142857	0.571428571428571	0.0357142857142857	0.821428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	201.0	0.892857142857143	0.107142857142857	0.214285714285714	0.404761904761905	0.107142857142857	0.964285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	202.0	0.964285714285714	0.214285714285714	0.214285714285714	0.464285714285714	0.214285714285714	0.857142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	203.0	0.857142857142857	0.857142857142857	0.642857142857143	0.785714285714286	0.642857142857143	0.107142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	204.0	0.928571428571429	0.464285714285714	0.0714285714285714	0.488095238095238	0.0714285714285714	0.964285714285714	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	205.0	0.535714285714286	0.607142857142857	-0.178571428571429	0.321428571428571	-0.178571428571429	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	206.0	0.892857142857143	0.928571428571429	-0.285714285714286	0.511904761904762	-0.285714285714286	0.642857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	207.0	1.0	-0.142857142857143	0.214285714285714	0.357142857142857	-0.142857142857143	0.857142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	208.0	0.821428571428571	0.107142857142857	0.392857142857143	0.440476190476191	0.107142857142857	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	209.0	0.714285714285714	0.357142857142857	0.25	0.440476190476191	0.25	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	210.0	0.892857142857143	0.857142857142857	0.678571428571429	0.80952380952381	0.678571428571429	0.785714285714286	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	211.0	0.535714285714286	0.178571428571429	0.321428571428571	0.345238095238095	0.178571428571429	0.892857142857143	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	212.0	0.571428571428571	0.464285714285714	0.571428571428571	0.535714285714286	0.464285714285714	0.571428571428571	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	213.0	0.464285714285714	0.857142857142857	0.0	0.440476190476191	0.0	0.392857142857143	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	214.0	0.714285714285714	-0.0714285714285714	0.571428571428571	0.404761904761905	-0.0714285714285714	0.535714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	215.0	0.857142857142857	0.214285714285714	0.892857142857143	0.654761904761905	0.214285714285714	0.964285714285714	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	216.0	0.785714285714286	0.535714285714286	-0.142857142857143	0.392857142857143	-0.142857142857143	0.75	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	217.0	0.892857142857143	0.5	0.892857142857143	0.761904761904762	0.5	0.75	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	218.0	0.785714285714286	0.821428571428571	0.642857142857143	0.75	0.642857142857143	0.535714285714286	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	219.0	0.642857142857143	0.285714285714286	0.821428571428571	0.583333333333333	0.285714285714286	0.535714285714286	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	220.0	0.392857142857143	0.75	0.678571428571429	0.607142857142857	0.392857142857143	-0.321428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	221.0	0.428571428571429	0.428571428571429	0.464285714285714	0.440476190476191	0.428571428571429	0.607142857142857	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	222.0	0.678571428571429	0.857142857142857	0.678571428571429	0.738095238095238	0.678571428571429	0.607142857142857	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	223.0	0.857142857142857	0.392857142857143	-0.428571428571429	0.273809523809524	-0.428571428571429	0.928571428571429	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	224.0	0.857142857142857	0.642857142857143	0.642857142857143	0.714285714285714	0.642857142857143	0.571428571428571	5.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	225.0	0.928571428571429	0.0714285714285714	-0.178571428571429	0.273809523809524	-0.178571428571429	0.964285714285714	7.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	226.0	0.964285714285714	0.321428571428571	0.357142857142857	0.547619047619048	0.321428571428571	0.321428571428571	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	227.0	0.5	0.642857142857143	0.75	0.630952380952381	0.5	0.75	4.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	228.0	0.678571428571429	0.5	0.178571428571429	0.452380952380952	0.178571428571429	0.5	6.0										
A-B	03_results/phase2b/MATCHED_RANDOM_PROGRAM_NULL_10000.tsv	null_iteration	229.0	0.714285714285714	0.857142857142857	-0.178571428571429	0.464285714285714	-0.178571428571429	0.928571428571429	6.0										
