gene_symbol	n_entrez_per_symbol	probe_id	gene_symbol_raw	entrez_raw	platform	symbol_unique	entrez_unique	entrez_id	mapping_status	used_reliable	selected_highest_iqr_probe	used_shared_universe
ZNF613	1	11758387_s_at	ZNF613	79898	GPL13667	TRUE	TRUE	79898	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
LHX8	1	11758388_s_at	LHX8	431707	GPL13667	TRUE	TRUE	431707	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
TSPAN18	1	11758389_s_at	TSPAN18	90139	GPL13667	TRUE	TRUE	90139	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
AAK1	1	11758390_s_at	AAK1	22848	GPL13667	TRUE	TRUE	22848	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZADH2	1	11758391_s_at	ZADH2	284273	GPL13667	TRUE	TRUE	284273	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
NCAM2	1	11758392_s_at	NCAM2	4685	GPL13667	TRUE	TRUE	4685	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
DNAJC30	1	11758393_s_at	DNAJC30	84277	GPL13667	TRUE	TRUE	84277	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
PARM1	1	11758394_s_at	PARM1	25849	GPL13667	TRUE	TRUE	25849	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
F5	1	11758395_s_at	F5	2153	GPL13667	TRUE	TRUE	2153	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
POLR3G	1	11758396_s_at	POLR3G	10622	GPL13667	TRUE	TRUE	10622	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
RNF170	1	11758397_s_at	RNF170	81790	GPL13667	TRUE	TRUE	81790	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
LYSMD3	1	11758398_s_at	LYSMD3	116068	GPL13667	TRUE	TRUE	116068	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
LPAR4	1	11758399_s_at	LPAR4	2846	GPL13667	TRUE	TRUE	2846	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
	0	11758400_s_at	IGF2 /// INS-IGF2	3481 /// 723961	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
ZNF148	1	11758401_s_at	ZNF148	7707	GPL13667	TRUE	TRUE	7707	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
FAM179B	1	11758402_s_at	FAM179B	23116	GPL13667	TRUE	TRUE	23116	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
RAPH1	1	11758403_s_at	RAPH1	65059	GPL13667	TRUE	TRUE	65059	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
BCLAF1	1	11758404_s_at	BCLAF1	9774	GPL13667	TRUE	TRUE	9774	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SMO	1	11758405_s_at	SMO	6608	GPL13667	TRUE	TRUE	6608	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
KIAA1644	1	11758406_s_at	KIAA1644	85352	GPL13667	TRUE	TRUE	85352	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SLC34A2	1	11758407_x_at	SLC34A2	10568	GPL13667	TRUE	TRUE	10568	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZNF540	1	11758408_s_at	ZNF540	163255	GPL13667	TRUE	TRUE	163255	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RPL28	1	11758409_s_at	RPL28	6158	GPL13667	TRUE	TRUE	6158	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
C12orf69	1	11758410_s_at	C12orf69	440087	GPL13667	TRUE	TRUE	440087	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
CD99L2	1	11758411_s_at	CD99L2	83692	GPL13667	TRUE	TRUE	83692	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ALAS2	1	11758412_s_at	ALAS2	212	GPL13667	TRUE	TRUE	212	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ZC3H12B	1	11758413_s_at	ZC3H12B	340554	GPL13667	TRUE	TRUE	340554	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZNF295	1	11758414_s_at	ZNF295	49854	GPL13667	TRUE	TRUE	49854	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
CLEC12B	1	11758415_s_at	CLEC12B	387837	GPL13667	TRUE	TRUE	387837	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
UGT3A1	1	11758416_s_at	UGT3A1	133688	GPL13667	TRUE	TRUE	133688	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
HLA-DPA1	1	11758417_s_at	HLA-DPA1	3113	GPL13667	TRUE	TRUE	3113	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
C15orf17	1	11758418_s_at	C15orf17	57184	GPL13667	TRUE	TRUE	57184	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
TMEM106A	1	11758419_s_at	TMEM106A	113277	GPL13667	TRUE	TRUE	113277	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
	0	11758420_s_at	TRIM43 /// TRIM43B	129868 /// 653192	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
PTEN	1	11758421_s_at	PTEN	5728	GPL13667	TRUE	TRUE	5728	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TMEM20	1	11758422_s_at	TMEM20	159371	GPL13667	TRUE	TRUE	159371	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
	0	11758423_s_at	ATP13A5 /// C10orf54 /// HARS /// LOC100288418	100288418 /// 3035 /// 344905 /// 64115	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
UNC119B	1	11758424_s_at	UNC119B	84747	GPL13667	TRUE	TRUE	84747	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZNF782	1	11758425_s_at	ZNF782	158431	GPL13667	TRUE	TRUE	158431	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
B3GALTL	1	11758426_s_at	B3GALTL	145173	GPL13667	TRUE	TRUE	145173	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
ENTHD1	1	11758427_s_at	ENTHD1	150350	GPL13667	TRUE	TRUE	150350	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
DCP2	1	11758428_s_at	DCP2	167227	GPL13667	TRUE	TRUE	167227	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MIR17HG	1	11758429_s_at	MIR17HG	407975	GPL13667	TRUE	TRUE	407975	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
SLC4A1	1	11758430_s_at	SLC4A1	6521	GPL13667	TRUE	TRUE	6521	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
U2AF2	1	11758431_s_at	U2AF2	11338	GPL13667	TRUE	TRUE	11338	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CPEB1	1	11758432_s_at	CPEB1	64506	GPL13667	TRUE	TRUE	64506	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SLC4A1AP	1	11758433_s_at	SLC4A1AP	22950	GPL13667	TRUE	TRUE	22950	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
FBXW2	1	11758434_s_at	FBXW2	26190	GPL13667	TRUE	TRUE	26190	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
OGFOD1	1	11758435_s_at	OGFOD1	55239	GPL13667	TRUE	TRUE	55239	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SEC62	1	11758436_s_at	SEC62	7095	GPL13667	TRUE	TRUE	7095	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SNRNP48	1	11758437_s_at	SNRNP48	154007	GPL13667	TRUE	TRUE	154007	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CD36	1	11758438_s_at	CD36	948	GPL13667	TRUE	TRUE	948	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TRIM7	1	11758439_s_at	TRIM7	81786	GPL13667	TRUE	TRUE	81786	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RFX7	1	11758440_s_at	RFX7	64864	GPL13667	TRUE	TRUE	64864	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
HOXA1	1	11758441_s_at	HOXA1	3198	GPL13667	TRUE	TRUE	3198	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ARID4A	1	11758442_s_at	ARID4A	5926	GPL13667	TRUE	TRUE	5926	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
GPR21	1	11758443_s_at	GPR21	2844	GPL13667	TRUE	TRUE	2844	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
DHTKD1	1	11758444_s_at	DHTKD1	55526	GPL13667	TRUE	TRUE	55526	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
EDNRB	1	11758445_s_at	EDNRB	1910	GPL13667	TRUE	TRUE	1910	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TSC22D1	1	11758446_s_at	TSC22D1	8848	GPL13667	TRUE	TRUE	8848	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
NUP50	1	11758447_s_at	NUP50	10762	GPL13667	TRUE	TRUE	10762	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
	0	11758448_s_at	TICAM2 /// TMED7-TICAM2	100302736 /// 353376	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
OGFOD1	1	11758449_s_at	OGFOD1	55239	GPL13667	TRUE	TRUE	55239	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
KDM4D	1	11758450_s_at	KDM4D	55693	GPL13667	TRUE	TRUE	55693	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
VCP	1	11758451_s_at	VCP	7415	GPL13667	TRUE	TRUE	7415	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CENPQ	1	11758452_s_at	CENPQ	55166	GPL13667	TRUE	TRUE	55166	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ZXDC	1	11758453_s_at	ZXDC	79364	GPL13667	TRUE	TRUE	79364	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
FAM116A	1	11758454_s_at	FAM116A	201627	GPL13667	TRUE	TRUE	201627	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
THAP6	1	11758455_s_at	THAP6	152815	GPL13667	TRUE	TRUE	152815	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
GFPT1	1	11758456_s_at	GFPT1	2673	GPL13667	TRUE	TRUE	2673	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
GPX4	1	11758457_at	GPX4	2879	GPL13667	TRUE	TRUE	2879	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
GPX4	1	11758458_x_at	GPX4	2879	GPL13667	TRUE	TRUE	2879	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
API5	1	11758459_s_at	API5	8539	GPL13667	TRUE	TRUE	8539	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
FAAH2	1	11758460_s_at	FAAH2	158584	GPL13667	TRUE	TRUE	158584	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
OPN1MW	1	11758461_s_at	OPN1MW	2652	GPL13667	TRUE	TRUE	2652	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
ZNF215	1	11758462_s_at	ZNF215	7762	GPL13667	TRUE	TRUE	7762	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SCYL2	1	11758463_s_at	SCYL2	55681	GPL13667	TRUE	TRUE	55681	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
C7orf52	1	11758464_s_at	C7orf52	375607	GPL13667	TRUE	TRUE	375607	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
ZBTB41	1	11758465_s_at	ZBTB41	360023	GPL13667	TRUE	TRUE	360023	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
DCLK1	1	11758466_s_at	DCLK1	9201	GPL13667	TRUE	TRUE	9201	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
	0	11758467_s_at	C7orf28A /// C7orf28B /// LOC100133775	100133775 /// 221960 /// 51622	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
TSHZ2	1	11758468_s_at	TSHZ2	128553	GPL13667	TRUE	TRUE	128553	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
C7orf16	1	11758469_s_at	C7orf16	10842	GPL13667	TRUE	TRUE	10842	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
ACTN2	1	11758470_s_at	ACTN2	88	GPL13667	TRUE	TRUE	88	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SPATA2	1	11758471_s_at	SPATA2	9825	GPL13667	TRUE	TRUE	9825	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
RICTOR	1	11758472_s_at	RICTOR	253260	GPL13667	TRUE	TRUE	253260	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZEB1	1	11758473_s_at	ZEB1	6935	GPL13667	TRUE	TRUE	6935	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
C11orf92	1	11758474_s_at	C11orf92	399948	GPL13667	TRUE	TRUE	399948	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
HMGXB4	1	11758475_s_at	HMGXB4	10042	GPL13667	TRUE	TRUE	10042	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
BNC2	1	11758476_s_at	BNC2	54796	GPL13667	TRUE	TRUE	54796	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ANKRD13C	1	11758477_s_at	ANKRD13C	81573	GPL13667	TRUE	TRUE	81573	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CDCA7	1	11758478_s_at	CDCA7	83879	GPL13667	TRUE	TRUE	83879	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ANGPTL1	1	11758479_s_at	ANGPTL1	9068	GPL13667	TRUE	TRUE	9068	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
	0	11758480_s_at	COG8 /// PDF	64146 /// 84342	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
RAB3IP	1	11758481_s_at	RAB3IP	117177	GPL13667	TRUE	TRUE	117177	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
	0	11758482_s_at	HS3ST3A1 /// HS3ST3B1	9953 /// 9955	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
ARRDC4	1	11758483_s_at	ARRDC4	91947	GPL13667	TRUE	TRUE	91947	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
C10orf122	1	11758484_s_at	C10orf122	387718	GPL13667	TRUE	TRUE	387718	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
ANKRD13C	1	11758485_s_at	ANKRD13C	81573	GPL13667	TRUE	TRUE	81573	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
BACE2	1	11758486_s_at	BACE2	25825	GPL13667	TRUE	TRUE	25825	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
MPZ	1	11758487_s_at	MPZ	4359	GPL13667	TRUE	TRUE	4359	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SPATA16	1	11758488_s_at	SPATA16	83893	GPL13667	TRUE	TRUE	83893	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SHROOM3	1	11758489_s_at	SHROOM3	57619	GPL13667	TRUE	TRUE	57619	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SPG20	1	11758490_s_at	SPG20	23111	GPL13667	TRUE	TRUE	23111	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
AGPS	1	11758491_s_at	AGPS	8540	GPL13667	TRUE	TRUE	8540	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
BTBD7	1	11758492_x_at	BTBD7	55727	GPL13667	TRUE	TRUE	55727	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
NHLH1	1	11758493_s_at	NHLH1	4807	GPL13667	TRUE	TRUE	4807	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
RAD51L3	1	11758494_s_at	RAD51L3	5892	GPL13667	TRUE	TRUE	5892	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
LOC728819	1	11758495_s_at	LOC728819	728819	GPL13667	TRUE	TRUE	728819	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	FALSE
SMARCAD1	1	11758496_s_at	SMARCAD1	56916	GPL13667	TRUE	TRUE	56916	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
NANP	1	11758497_s_at	NANP	140838	GPL13667	TRUE	TRUE	140838	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
DNM3	1	11758498_at	DNM3	26052	GPL13667	TRUE	TRUE	26052	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
DTL	1	11758499_s_at	DTL	51514	GPL13667	TRUE	TRUE	51514	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TMEM140	1	11758500_s_at	TMEM140	55281	GPL13667	TRUE	TRUE	55281	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
NMNAT1	1	11758501_s_at	NMNAT1	64802	GPL13667	TRUE	TRUE	64802	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
EHF	1	11758502_s_at	EHF	26298	GPL13667	TRUE	TRUE	26298	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZNF529	1	11758503_s_at	ZNF529	57711	GPL13667	TRUE	TRUE	57711	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
C13orf30	1	11758504_s_at	C13orf30	144809	GPL13667	TRUE	TRUE	144809	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
HOXD13	1	11758505_s_at	HOXD13	3239	GPL13667	TRUE	TRUE	3239	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RNF13	1	11758506_s_at	RNF13	11342	GPL13667	TRUE	TRUE	11342	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SHC4	1	11758507_s_at	SHC4	399694	GPL13667	TRUE	TRUE	399694	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ZNF548	1	11758508_s_at	ZNF548	147694	GPL13667	TRUE	TRUE	147694	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ENPEP	1	11758509_s_at	ENPEP	2028	GPL13667	TRUE	TRUE	2028	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PLAC4	1	11758510_s_at	PLAC4	191585	GPL13667	TRUE	TRUE	191585	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
AK5	1	11758511_s_at	AK5	26289	GPL13667	TRUE	TRUE	26289	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
EIF4E	1	11758512_s_at	EIF4E	1977	GPL13667	TRUE	TRUE	1977	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SPEN	1	11758513_s_at	SPEN	23013	GPL13667	TRUE	TRUE	23013	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SERBP1	1	11758514_s_at	SERBP1	26135	GPL13667	TRUE	TRUE	26135	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
MTDH	1	11758515_x_at	MTDH	92140	GPL13667	TRUE	TRUE	92140	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
PTCD3	1	11758516_s_at	PTCD3	55037	GPL13667	TRUE	TRUE	55037	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZNF274	1	11758517_s_at	ZNF274	10782	GPL13667	TRUE	TRUE	10782	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
CDKL2	1	11758518_s_at	CDKL2	8999	GPL13667	TRUE	TRUE	8999	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PLOD3	1	11758519_s_at	PLOD3	8985	GPL13667	TRUE	TRUE	8985	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
GUCY1A3	1	11758520_s_at	GUCY1A3	2982	GPL13667	TRUE	TRUE	2982	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SPIRE1	1	11758521_s_at	SPIRE1	56907	GPL13667	TRUE	TRUE	56907	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
CREM	1	11758522_s_at	CREM	1390	GPL13667	TRUE	TRUE	1390	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
SMC5	1	11758523_s_at	SMC5	23137	GPL13667	TRUE	TRUE	23137	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
GRIK2	1	11758524_s_at	GRIK2	2898	GPL13667	TRUE	TRUE	2898	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SOX4	1	11758525_s_at	SOX4	6659	GPL13667	TRUE	TRUE	6659	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RELN	1	11758526_s_at	RELN	5649	GPL13667	TRUE	TRUE	5649	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
ITPR2	1	11758527_s_at	ITPR2	3709	GPL13667	TRUE	TRUE	3709	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
PCDHB6	1	11758528_s_at	PCDHB6	56130	GPL13667	TRUE	TRUE	56130	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
CENPA	1	11758529_s_at	CENPA	1058	GPL13667	TRUE	TRUE	1058	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
KCNJ16	1	11758530_s_at	KCNJ16	3773	GPL13667	TRUE	TRUE	3773	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
GALE	1	11758531_x_at	GALE	2582	GPL13667	TRUE	TRUE	2582	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
IFT57	1	11758532_s_at	IFT57	55081	GPL13667	TRUE	TRUE	55081	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
CNGA1	1	11758533_s_at	CNGA1	1259	GPL13667	TRUE	TRUE	1259	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
SLC25A17	1	11758534_s_at	SLC25A17	10478	GPL13667	TRUE	TRUE	10478	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
GPAM	1	11758535_s_at	GPAM	57678	GPL13667	TRUE	TRUE	57678	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
KCTD15	1	11758536_s_at	KCTD15	79047	GPL13667	TRUE	TRUE	79047	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
TRIM25	1	11758537_s_at	TRIM25	7706	GPL13667	TRUE	TRUE	7706	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
MAFG	1	11758538_s_at	MAFG	4097	GPL13667	TRUE	TRUE	4097	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
DOCK10	1	11758539_s_at	DOCK10	55619	GPL13667	TRUE	TRUE	55619	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
ZNF449	1	11758540_s_at	ZNF449	203523	GPL13667	TRUE	TRUE	203523	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
CXorf22	1	11758541_s_at	CXorf22	170063	GPL13667	TRUE	TRUE	170063	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	FALSE
ZRSR2	1	11758542_x_at	ZRSR2	8233	GPL13667	TRUE	TRUE	8233	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
	0	11758543_s_at	ARMCX6 /// LOC653354	54470 /// 653354	GPL13667	FALSE	FALSE		MISSING_OR_AMBIGUOUS_SYMBOL	FALSE	FALSE	FALSE
RDH10	1	11758544_s_at	RDH10	157506	GPL13667	TRUE	TRUE	157506	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	FALSE	TRUE
RHAG	1	11758545_s_at	RHAG	6005	GPL13667	TRUE	TRUE	6005	RELIABLE_UNIQUE_SYMBOL_ENTREZ	TRUE	TRUE	TRUE
