gene_symbol	entrez_id_a	entrez_id_n	entrez_agreement
SLC25A12	8604	8604	TRUE
SLC25A13	10165	10165	TRUE
SLC25A14	9016	9016	TRUE
SLC25A15	10166	10166	TRUE
SLC25A16	8034	8034	TRUE
SLC25A17	10478	10478	TRUE
SLC25A18	83733	83733	TRUE
SLC25A19	60386	60386	TRUE
SLC25A2	83884	83884	TRUE
SLC25A20	788	788	TRUE
SLC25A21	89874	89874	TRUE
SLC25A22	79751	79751	TRUE
SLC25A23	79085	79085	TRUE
SLC25A24	29957	29957	TRUE
SLC25A25	114789	114789	TRUE
SLC25A26	115286	115286	TRUE
SLC25A27	9481	9481	TRUE
SLC25A28	81894	81894	TRUE
SLC25A29	123096	123096	TRUE
SLC25A3	5250	5250	TRUE
SLC25A30	253512	253512	TRUE
SLC25A31	83447	83447	TRUE
SLC25A32	81034	81034	TRUE
SLC25A33	84275	84275	TRUE
SLC25A34	284723	284723	TRUE
SLC25A35	399512	399512	TRUE
SLC25A36	55186	55186	TRUE
SLC25A37	51312	51312	TRUE
SLC25A38	54977	54977	TRUE
SLC25A39	51629	51629	TRUE
SLC25A4	291	291	TRUE
SLC25A40	55972	55972	TRUE
SLC25A41	284427	284427	TRUE
SLC25A42	284439	284439	TRUE
SLC25A43	203427	203427	TRUE
SLC25A44	9673	9673	TRUE
SLC25A45	283130	283130	TRUE
SLC25A46	91137	91137	TRUE
SLC25A5	292	292	TRUE
SLC25A6	293	293	TRUE
SLC26A1	10861	10861	TRUE
SLC26A10	65012	65012	TRUE
SLC26A11	284129	284129	TRUE
SLC26A2	1836	1836	TRUE
SLC26A3	1811	1811	TRUE
SLC26A4	5172	5172	TRUE
SLC26A5	375611	375611	TRUE
SLC26A6	65010	65010	TRUE
SLC26A7	115111	115111	TRUE
SLC26A8	116369	116369	TRUE
SLC26A9	115019	115019	TRUE
SLC27A1	376497	376497	TRUE
SLC27A2	11001	11001	TRUE
SLC27A3	11000	11000	TRUE
SLC27A4	10999	10999	TRUE
SLC27A5	10998	10998	TRUE
SLC27A6	28965	28965	TRUE
SLC28A1	9154	9154	TRUE
SLC28A2	9153	9153	TRUE
SLC28A3	64078	64078	TRUE
SLC29A1	2030	2030	TRUE
SLC29A2	3177	3177	TRUE
SLC29A3	55315	55315	TRUE
SLC29A4	222962	222962	TRUE
SLC2A1	6513	6513	TRUE
SLC2A10	81031	81031	TRUE
SLC2A11	66035	66035	TRUE
SLC2A12	154091	154091	TRUE
SLC2A13	114134	114134	TRUE
SLC2A14	144195	144195	TRUE
SLC2A2	6514	6514	TRUE
SLC2A4	6517	6517	TRUE
SLC2A4RG	56731	56731	TRUE
SLC2A5	6518	6518	TRUE
SLC2A6	11182	11182	TRUE
SLC2A7	155184	155184	TRUE
SLC2A8	29988	29988	TRUE
SLC2A9	56606	56606	TRUE
SLC30A1	7779	7779	TRUE
SLC30A10	55532	55532	TRUE
SLC30A2	7780	7780	TRUE
SLC30A3	7781	7781	TRUE
SLC30A4	7782	7782	TRUE
SLC30A5	64924	64924	TRUE
SLC30A6	55676	55676	TRUE
SLC30A7	148867	148867	TRUE
SLC30A8	169026	169026	TRUE
SLC30A9	10463	10463	TRUE
SLC31A1	1317	1317	TRUE
SLC31A2	1318	1318	TRUE
SLC32A1	140679	140679	TRUE
SLC33A1	9197	9197	TRUE
SLC34A1	6569	6569	TRUE
SLC34A2	10568	10568	TRUE
SLC34A3	142680	142680	TRUE
SLC35A1	10559	10559	TRUE
SLC35A2	7355	7355	TRUE
SLC35A3	23443	23443	TRUE
SLC35A4	113829	113829	TRUE
SLC35A5	55032	55032	TRUE
SLC35B1	10237	10237	TRUE
SLC35B2	347734	347734	TRUE
SLC35B3	51000	51000	TRUE
SLC35B4	84912	84912	TRUE
SLC35C1	55343	55343	TRUE
SLC35C2	51006	51006	TRUE
SLC35D1	23169	23169	TRUE
SLC35D2	11046	11046	TRUE
SLC35D3	340146	340146	TRUE
SLC35E1	79939	79939	TRUE
SLC35E3	55508	55508	TRUE
SLC35E4	339665	339665	TRUE
SLC35F1	222553	222553	TRUE
SLC35F2	54733	54733	TRUE
SLC35F3	148641	148641	TRUE
SLC35F4	341880	341880	TRUE
SLC35F5	80255	80255	TRUE
SLC36A1	206358	206358	TRUE
SLC36A2	153201	153201	TRUE
SLC36A3	285641	285641	TRUE
SLC36A4	120103	120103	TRUE
SLC37A1	54020	54020	TRUE
SLC37A2	219855	219855	TRUE
SLC37A3	84255	84255	TRUE
SLC37A4	2542	2542	TRUE
SLC38A1	81539	81539	TRUE
SLC38A10	124565	124565	TRUE
SLC38A11	151258	151258	TRUE
SLC38A2	54407	54407	TRUE
SLC38A3	10991	10991	TRUE
SLC38A4	55089	55089	TRUE
SLC38A5	92745	92745	TRUE
SLC38A6	145389	145389	TRUE
SLC38A7	55238	55238	TRUE
SLC38A8	146167	146167	TRUE
SLC38A9	153129	153129	TRUE
SLC39A1	27173	27173	TRUE
SLC39A10	57181	57181	TRUE
SLC39A11	201266	201266	TRUE
SLC39A12	221074	221074	TRUE
SLC39A13	91252	91252	TRUE
SLC39A14	23516	23516	TRUE
SLC39A2	29986	29986	TRUE
SLC39A3	29985	29985	TRUE
SLC39A4	55630	55630	TRUE
SLC39A5	283375	283375	TRUE
SLC39A6	25800	25800	TRUE
SLC39A7	7922	7922	TRUE
SLC39A8	64116	64116	TRUE
SLC39A9	55334	55334	TRUE
SLC3A1	6519	6519	TRUE
SLC3A2	6520	6520	TRUE
SLC40A1	30061	30061	TRUE
SLC41A1	254428	254428	TRUE
SLC41A2	84102	84102	TRUE
SLC41A3	54946	54946	TRUE
SLC43A1	8501	8501	TRUE
SLC43A2	124935	124935	TRUE
SLC43A3	29015	29015	TRUE
SLC44A1	23446	23446	TRUE
SLC44A2	57153	57153	TRUE
SLC44A3	126969	126969	TRUE
SLC44A4	80736	80736	TRUE
SLC44A5	204962	204962	TRUE
SLC45A1	50651	50651	TRUE
SLC45A2	51151	51151	TRUE
SLC45A3	85414	85414	TRUE
SLC45A4	57210	57210	TRUE
SLC46A1	113235	113235	TRUE
SLC46A2	57864	57864	TRUE
SLC46A3	283537	283537	TRUE
SLC47A1	55244	55244	TRUE
SLC47A2	146802	146802	TRUE
SLC48A1	55652	55652	TRUE
SLC4A1	6521	6521	TRUE
SLC4A10	57282	57282	TRUE
SLC4A11	83959	83959	TRUE
SLC4A1AP	22950	22950	TRUE
SLC4A2	6522	6522	TRUE
SLC4A3	6508	6508	TRUE
SLC4A4	8671	8671	TRUE
SLC4A5	57835	57835	TRUE
SLC4A7	9497	9497	TRUE
SLC4A8	9498	9498	TRUE
SLC4A9	83697	83697	TRUE
SLC5A1	6523	6523	TRUE
SLC5A10	125206	125206	TRUE
SLC5A11	115584	115584	TRUE
SLC5A12	159963	159963	TRUE
SLC5A2	6524	6524	TRUE
SLC5A3	6526	6526	TRUE
SLC5A4	6527	6527	TRUE
SLC5A5	6528	6528	TRUE
SLC5A6	8884	8884	TRUE
SLC5A7	60482	60482	TRUE
SLC5A8	160728	160728	TRUE
SLC5A9	200010	200010	TRUE
SLC6A1	6529	6529	TRUE
SLC6A11	6538	6538	TRUE
SLC6A12	6539	6539	TRUE
SLC6A13	6540	6540	TRUE
SLC6A14	11254	11254	TRUE
SLC6A15	55117	55117	TRUE
SLC6A16	28968	28968	TRUE
SLC6A17	388662	388662	TRUE
SLC6A18	348932	348932	TRUE
SLC6A19	340024	340024	TRUE
SLC6A2	6530	6530	TRUE
SLC6A20	54716	54716	TRUE
SLC6A3	6531	6531	TRUE
SLC6A4	6532	6532	TRUE
SLC6A5	9152	9152	TRUE
SLC6A6	6533	6533	TRUE
SLC6A7	6534	6534	TRUE
SLC6A8	6535	6535	TRUE
SLC6A9	6536	6536	TRUE
SLC7A1	6541	6541	TRUE
SLC7A10	56301	56301	TRUE
SLC7A11	23657	23657	TRUE
SLC7A13	157724	157724	TRUE
SLC7A14	57709	57709	TRUE
SLC7A2	6542	6542	TRUE
SLC7A3	84889	84889	TRUE
SLC7A4	6545	6545	TRUE
SLC7A5	8140	8140	TRUE
SLC7A6	9057	9057	TRUE
SLC7A6OS	84138	84138	TRUE
SLC7A7	9056	9056	TRUE
SLC7A8	23428	23428	TRUE
SLC7A9	11136	11136	TRUE
SLC8A1	6546	6546	TRUE
SLC8A2	6543	6543	TRUE
SLC8A3	6547	6547	TRUE
SLC9A1	6548	6548	TRUE
SLC9A2	6549	6549	TRUE
SLC9A3	6550	6550	TRUE
SLC9A3R1	9368	9368	TRUE
SLC9A3R2	9351	9351	TRUE
SLC9A5	6553	6553	TRUE
SLC9A6	10479	10479	TRUE
SLC9A7	84679	84679	TRUE
SLC9A8	23315	23315	TRUE
SLC9A9	285195	285195	TRUE
SLCO1A2	6579	6579	TRUE
SLCO1B1	10599	10599	TRUE
SLCO1B3	28234	28234	TRUE
SLCO1C1	53919	53919	TRUE
SLCO2A1	6578	6578	TRUE
SLCO2B1	11309	11309	TRUE
SLCO3A1	28232	28232	TRUE
SLCO4A1	28231	28231	TRUE
SLCO4C1	353189	353189	TRUE
SLCO5A1	81796	81796	TRUE
SLCO6A1	133482	133482	TRUE
SLED1	643036	643036	TRUE
SLFN11	91607	91607	TRUE
SLFN12	55106	55106	TRUE
SLFN13	146857	146857	TRUE
SLFN14	342618	342618	TRUE
SLFN5	162394	162394	TRUE
SLFNL1	200172	200172	TRUE
SLIT1	6585	6585	TRUE
SLIT2	9353	9353	TRUE
SLIT3	6586	6586	TRUE
SLITRK1	114798	114798	TRUE
SLITRK2	84631	84631	TRUE
SLITRK3	22865	22865	TRUE
SLITRK4	139065	139065	TRUE
SLITRK5	26050	26050	TRUE
SLITRK6	84189	84189	TRUE
SLK	9748	9748	TRUE
SLMAP	7871	7871	TRUE
SLN	6588	6588	TRUE
SLPI	6590	6590	TRUE
SLTM	79811	79811	TRUE
SLU7	10569	10569	TRUE
SLURP1	57152	57152	TRUE
SMAD1	4086	4086	TRUE
SMAD2	4087	4087	TRUE
SMAD3	4088	4088	TRUE
SMAD4	4089	4089	TRUE
SMAD5	4090	4090	TRUE
SMAD6	4091	4091	TRUE
SMAD7	4092	4092	TRUE
SMAD9	4093	4093	TRUE
SMAGP	57228	57228	TRUE
SMAP1	60682	60682	TRUE
SMAP2	64744	64744	TRUE
SMARCA1	6594	6594	TRUE
SMARCA2	6595	6595	TRUE
SMARCA4	6597	6597	TRUE
SMARCA5	8467	8467	TRUE
SMARCAD1	56916	56916	TRUE
SMARCAL1	50485	50485	TRUE
SMARCB1	6598	6598	TRUE
SMARCC1	6599	6599	TRUE
SMARCC2	6601	6601	TRUE
SMARCD1	6602	6602	TRUE
SMARCD2	6603	6603	TRUE
SMARCD3	6604	6604	TRUE
SMARCE1	6605	6605	TRUE
SMC1A	8243	8243	TRUE
SMC1B	27127	27127	TRUE
SMC2	10592	10592	TRUE
SMC3	9126	9126	TRUE
SMC4	10051	10051	TRUE
SMC5	23137	23137	TRUE
SMC6	79677	79677	TRUE
SMCHD1	23347	23347	TRUE
SMCP	4184	4184	TRUE
SMCR5	140771	140771	TRUE
SMCR8	140775	140775	TRUE
SMG1	23049	23049	TRUE
SMG5	23381	23381	TRUE
SMG6	23293	23293	TRUE
SMG7	9887	9887	TRUE
SMNDC1	10285	10285	TRUE
SMO	6608	6608	TRUE
SMOC1	64093	64093	TRUE
SMOC2	64094	64094	TRUE
SMOX	54498	54498	TRUE
SMPD1	6609	6609	TRUE
SMPD2	6610	6610	TRUE
SMPD3	55512	55512	TRUE
SMPD4	55627	55627	TRUE
SMPDL3A	10924	10924	TRUE
SMPDL3B	27293	27293	TRUE
SMPX	23676	23676	TRUE
SMR3A	26952	26952	TRUE
SMS	6611	6611	TRUE
SMTN	6525	6525	TRUE
SMTNL1	219537	219537	TRUE
SMTNL2	342527	342527	TRUE
SMU1	55234	55234	TRUE
SMUG1	23583	23583	TRUE
SMURF1	57154	57154	TRUE
SMURF2	64750	64750	TRUE
SMYD1	150572	150572	TRUE
SMYD2	56950	56950	TRUE
SMYD3	64754	64754	TRUE
SMYD4	114826	114826	TRUE
SMYD5	10322	10322	TRUE
SNAI1	6615	6615	TRUE
SNAI2	6591	6591	TRUE
SNAI3	333929	333929	TRUE
SNAP23	8773	8773	TRUE
SNAP25	6616	6616	TRUE
SNAP29	9342	9342	TRUE
SNAP91	9892	9892	TRUE
SNAPC1	6617	6617	TRUE
SNAPC2	6618	6618	TRUE
SNAPC3	6619	6619	TRUE
SNAPC4	6621	6621	TRUE
SNAPC5	10302	10302	TRUE
SNAPIN	23557	23557	TRUE
SNCA	6622	6622	TRUE
SNCAIP	9627	9627	TRUE
SNCB	6620	6620	TRUE
SNCG	6623	6623	TRUE
SND1	27044	27044	TRUE
SNED1	25992	25992	TRUE
SNF8	11267	11267	TRUE
SNHG1	23642	23642	TRUE
SNHG11	128439	128439	TRUE
SNHG12	85028	85028	TRUE
SNHG7	84973	84973	TRUE
SNHG8	100093630	100093630	TRUE
SNHG9	735301	735301	TRUE
SNIP1	79753	79753	TRUE
SNN	8303	8303	TRUE
SNORA12	677800	677800	TRUE
SNORA13	654322	654322	TRUE
SNORA15	677803	677803	TRUE
SNORA16B	692157	692157	TRUE
SNORA19	641451	641451	TRUE
SNORA23	677808	677808	TRUE
SNORA26	677810	677810	TRUE
SNORA2A	677793	677793	TRUE
SNORA30	677813	677813	TRUE
SNORA33	594839	594839	TRUE
SNORA35	677816	677816	TRUE
SNORA37	677819	677819	TRUE
SNORA46	677827	677827	TRUE
SNORA47	677828	677828	TRUE
SNORA49	677829	677829	TRUE
SNORA53	677832	677832	TRUE
SNORA54	677833	677833	TRUE
SNORA58	677836	677836	TRUE
SNORA5A	654319	654319	TRUE
SNORA60	677837	677837	TRUE
SNORA65	26783	26783	TRUE
SNORA70B	100124537	100124537	TRUE
SNORA71A	26777	26777	TRUE
SNORA71C	677839	677839	TRUE
SNORA71D	677840	677840	TRUE
SNORA72	26775	26775	TRUE
SNORA74A	26821	26821	TRUE
SNORA74B	677841	677841	TRUE
SNORA77	677843	677843	TRUE
SNORA78	677844	677844	TRUE
SNORA84	100124534	100124534	TRUE
SNORD15B	114599	114599	TRUE
SNORD17	692086	692086	TRUE
SNORD67	692108	692108	TRUE
SNORD8	319103	319103	TRUE
SNORD9	692053	692053	TRUE
SNORD94	692225	692225	TRUE
SNPH	9751	9751	TRUE
SNRK	54861	54861	TRUE
SNRNP200	23020	23020	TRUE
SNRNP25	79622	79622	TRUE
SNRNP27	11017	11017	TRUE
SNRNP35	11066	11066	TRUE
SNRNP40	9410	9410	TRUE
SNRNP48	154007	154007	TRUE
SNRNP70	6625	6625	TRUE
SNRPA	6626	6626	TRUE
SNRPA1	6627	6627	TRUE
SNRPB	6628	6628	TRUE
SNRPB2	6629	6629	TRUE
SNRPC	6631	6631	TRUE
SNRPD1	6632	6632	TRUE
SNRPD2	6633	6633	TRUE
SNRPD3	6634	6634	TRUE
SNRPE	6635	6635	TRUE
SNRPF	6636	6636	TRUE
SNRPG	6637	6637	TRUE
SNTA1	6640	6640	TRUE
SNTB1	6641	6641	TRUE
SNTB2	6645	6645	TRUE
SNTG1	54212	54212	TRUE
SNTG2	54221	54221	TRUE
SNTN	132203	132203	TRUE
SNUPN	10073	10073	TRUE
SNW1	22938	22938	TRUE
SNX1	6642	6642	TRUE
SNX10	29887	29887	TRUE
SNX11	29916	29916	TRUE
SNX12	29934	29934	TRUE
SNX13	23161	23161	TRUE
SNX14	57231	57231	TRUE
SNX15	29907	29907	TRUE
SNX16	64089	64089	TRUE
SNX17	9784	9784	TRUE
SNX18	112574	112574	TRUE
SNX19	399979	399979	TRUE
SNX2	6643	6643	TRUE
SNX20	124460	124460	TRUE
SNX21	90203	90203	TRUE
SNX22	79856	79856	TRUE
SNX24	28966	28966	TRUE
SNX25	83891	83891	TRUE
SNX27	81609	81609	TRUE
SNX29	92017	92017	TRUE
SNX3	8724	8724	TRUE
SNX30	401548	401548	TRUE
SNX31	169166	169166	TRUE
SNX32	254122	254122	TRUE
SNX33	257364	257364	TRUE
SNX4	8723	8723	TRUE
SNX5	27131	27131	TRUE
SNX6	58533	58533	TRUE
SNX7	51375	51375	TRUE
SNX8	29886	29886	TRUE
SNX9	51429	51429	TRUE
SOAT1	6646	6646	TRUE
SOAT2	8435	8435	TRUE
SOBP	55084	55084	TRUE
SOCS1	8651	8651	TRUE
SOCS2	8835	8835	TRUE
SOCS3	9021	9021	TRUE
SOCS4	122809	122809	TRUE
SOCS5	9655	9655	TRUE
SOCS6	9306	9306	TRUE
SOCS7	30837	30837	TRUE
SOD1	6647	6647	TRUE
SOD3	6649	6649	TRUE
SOHLH1	402381	402381	TRUE
SOHLH2	54937	54937	TRUE
SON	6651	6651	TRUE
SORBS1	10580	10580	TRUE
SORBS2	8470	8470	TRUE
SORBS3	10174	10174	TRUE
SORCS1	114815	114815	TRUE
SORCS2	57537	57537	TRUE
SORCS3	22986	22986	TRUE
SORD	6652	6652	TRUE
SORL1	6653	6653	TRUE
SORT1	6272	6272	TRUE
SOS1	6654	6654	TRUE
SOS2	6655	6655	TRUE
SOST	50964	50964	TRUE
SOSTDC1	25928	25928	TRUE
SOX1	6656	6656	TRUE
SOX10	6663	6663	TRUE
SOX11	6664	6664	TRUE
SOX12	6666	6666	TRUE
SOX13	9580	9580	TRUE
SOX14	8403	8403	TRUE
SOX15	6665	6665	TRUE
SOX17	64321	64321	TRUE
SOX18	54345	54345	TRUE
SOX2	6657	6657	TRUE
SOX21	11166	11166	TRUE
SOX3	6658	6658	TRUE
SOX30	11063	11063	TRUE
SOX4	6659	6659	TRUE
SOX5	6660	6660	TRUE
SOX6	55553	55553	TRUE
SOX7	83595	83595	TRUE
SOX8	30812	30812	TRUE
SOX9	6662	6662	TRUE
SP1	6667	6667	TRUE
SP100	6672	6672	TRUE
SP110	3431	3431	TRUE
SP140	11262	11262	TRUE
SP140L	93349	93349	TRUE
SP2	6668	6668	TRUE
SP3	6670	6670	TRUE
SP4	6671	6671	TRUE
SP5	389058	389058	TRUE
SP6	80320	80320	TRUE
SP7	121340	121340	TRUE
SP8	221833	221833	TRUE
SP9	100131390	100131390	TRUE
SPA17	53340	53340	TRUE
SPACA1	81833	81833	TRUE
SPACA3	124912	124912	TRUE
SPACA4	171169	171169	TRUE
SPAG1	6674	6674	TRUE
SPAG16	79582	79582	TRUE
SPAG17	200162	200162	TRUE
SPAG4	6676	6676	TRUE
SPAG5	10615	10615	TRUE
SPAG6	9576	9576	TRUE
SPAG7	9552	9552	TRUE
SPAG8	26206	26206	TRUE
SPAG9	9043	9043	TRUE
SPAM1	6677	6677	TRUE
SPANXN1	494118	494118	TRUE
SPANXN2	494119	494119	TRUE
SPANXN3	139067	139067	TRUE
SPANXN4	441525	441525	TRUE
SPANXN5	494197	494197	TRUE
SPARC	6678	6678	TRUE
SPARCL1	8404	8404	TRUE
SPAST	6683	6683	TRUE
SPATA12	353324	353324	TRUE
SPATA13	221178	221178	TRUE
SPATA16	83893	83893	TRUE
SPATA17	128153	128153	TRUE
SPATA18	132671	132671	TRUE
SPATA19	219938	219938	TRUE
SPATA2	9825	9825	TRUE
SPATA20	64847	64847	TRUE
SPATA21	374955	374955	TRUE
SPATA22	84690	84690	TRUE
SPATA24	202051	202051	TRUE
SPATA2L	124044	124044	TRUE
SPATA3	130560	130560	TRUE
SPATA4	132851	132851	TRUE
SPATA5	166378	166378	TRUE
SPATA5L1	79029	79029	TRUE
SPATA6	54558	54558	TRUE
SPATA7	55812	55812	TRUE
SPATA8	145946	145946	TRUE
SPATA9	83890	83890	TRUE
SPATC1	375686	375686	TRUE
SPATS1	221409	221409	TRUE
SPATS2	65244	65244	TRUE
SPATS2L	26010	26010	TRUE
SPC24	147841	147841	TRUE
SPC25	57405	57405	TRUE
SPCS1	28972	28972	TRUE
SPCS2	9789	9789	TRUE
SPCS3	60559	60559	TRUE
SPDEF	25803	25803	TRUE
SPDYA	245711	245711	TRUE
SPDYC	387778	387778	TRUE
SPDYE3	441272	441272	TRUE
SPDYE4	388333	388333	TRUE
SPDYE6	729597	729597	TRUE
SPEF1	25876	25876	TRUE
SPEF2	79925	79925	TRUE
SPEM1	374768	374768	TRUE
SPEN	23013	23013	TRUE
SPERT	220082	220082	TRUE
SPESP1	246777	246777	TRUE
SPG11	80208	80208	TRUE
SPG20	23111	23111	TRUE
SPG21	51324	51324	TRUE
SPG7	6687	6687	TRUE
SPHK1	8877	8877	TRUE
SPHK2	56848	56848	TRUE
SPHKAP	80309	80309	TRUE
SPI1	6688	6688	TRUE
SPIB	6689	6689	TRUE
SPIC	121599	121599	TRUE
SPIN1	10927	10927	TRUE
SPIN3	169981	169981	TRUE
SPIN4	139886	139886	TRUE
SPINK1	6690	6690	TRUE
SPINK13	153218	153218	TRUE
SPINK14	408187	408187	TRUE
SPINK2	6691	6691	TRUE
SPINK4	27290	27290	TRUE
SPINK5	11005	11005	TRUE
SPINK6	404203	404203	TRUE
SPINK7	84651	84651	TRUE
SPINK8	646424	646424	TRUE
SPINK9	643394	643394	TRUE
SPINT1	6692	6692	TRUE
SPINT2	10653	10653	TRUE
SPINT3	10816	10816	TRUE
SPINT4	391253	391253	TRUE
SPIRE1	56907	56907	TRUE
SPIRE2	84501	84501	TRUE
SPNS1	83985	83985	TRUE
SPNS2	124976	124976	TRUE
SPNS3	201305	201305	TRUE
SPO11	23626	23626	TRUE
SPOCD1	90853	90853	TRUE
SPOCK1	6695	6695	TRUE
SPOCK2	9806	9806	TRUE
SPOCK3	50859	50859	TRUE
SPON1	10418	10418	TRUE
SPON2	10417	10417	TRUE
SPOP	8405	8405	TRUE
SPOPL	339745	339745	TRUE
SPP1	6696	6696	TRUE
SPP2	6694	6694	TRUE
SPPL2A	84888	84888	TRUE
SPPL2B	56928	56928	TRUE
SPPL3	121665	121665	TRUE
SPR	6697	6697	TRUE
SPRED1	161742	161742	TRUE
SPRED2	200734	200734	TRUE
SPRED3	399473	399473	TRUE
SPRN	503542	503542	TRUE
SPRR1A	6698	6698	TRUE
SPRR1B	6699	6699	TRUE
SPRR2A	6700	6700	TRUE
SPRR2B	6701	6701	TRUE
SPRR2D	6703	6703	TRUE
SPRR2E	6704	6704	TRUE
SPRR2G	6706	6706	TRUE
SPRR3	6707	6707	TRUE
SPRR4	163778	163778	TRUE
SPRY1	10252	10252	TRUE
SPRY2	10253	10253	TRUE
SPRY3	10251	10251	TRUE
SPRY4	81848	81848	TRUE
SPRYD3	84926	84926	TRUE
SPRYD4	283377	283377	TRUE
SPSB1	80176	80176	TRUE
SPSB2	84727	84727	TRUE
SPSB3	90864	90864	TRUE
SPSB4	92369	92369	TRUE
SPTA1	6708	6708	TRUE
SPTAN1	6709	6709	TRUE
SPTB	6710	6710	TRUE
SPTBN1	6711	6711	TRUE
SPTBN2	6712	6712	TRUE
SPTBN4	57731	57731	TRUE
SPTBN5	51332	51332	TRUE
SPTLC1	10558	10558	TRUE
SPTLC2	9517	9517	TRUE
SPTLC3	55304	55304	TRUE
SPTY2D1	144108	144108	TRUE
SPZ1	84654	84654	TRUE
SQLE	6713	6713	TRUE
SQRDL	58472	58472	TRUE
SQSTM1	8878	8878	TRUE
SRA1	10011	10011	TRUE
SRBD1	55133	55133	TRUE
SRC	6714	6714	TRUE
SRCAP	10847	10847	TRUE
SRCIN1	80725	80725	TRUE
SRD5A1	6715	6715	TRUE
SRD5A2	6716	6716	TRUE
SRD5A3	79644	79644	TRUE
SREBF1	6720	6720	TRUE
SREBF2	6721	6721	TRUE
SRF	6722	6722	TRUE
SRFBP1	153443	153443	TRUE
SRGAP1	57522	57522	TRUE
SRGAP2	23380	23380	TRUE
SRGAP3	9901	9901	TRUE
SRGN	5552	5552	TRUE
SRI	6717	6717	TRUE
SRL	6345	6345	TRUE
SRM	6723	6723	TRUE
SRMS	6725	6725	TRUE
SRP14	6727	6727	TRUE
SRP19	6728	6728	TRUE
SRP54	6729	6729	TRUE
SRP68	6730	6730	TRUE
SRP72	6731	6731	TRUE
SRP9	6726	6726	TRUE
SRPK1	6732	6732	TRUE
SRPK2	6733	6733	TRUE
SRPK3	26576	26576	TRUE
SRPR	6734	6734	TRUE
SRPRB	58477	58477	TRUE
SRPX	8406	8406	TRUE
SRPX2	27286	27286	TRUE
SRR	63826	63826	TRUE
SRRD	402055	402055	TRUE
SRRM1	10250	10250	TRUE
SRRM2	23524	23524	TRUE
SRRM3	222183	222183	TRUE
SRRM4	84530	84530	TRUE
SRRM5	100170229	100170229	TRUE
SRRT	51593	51593	TRUE
SRXN1	140809	140809	TRUE
SRY	6736	6736	TRUE
SS18	6760	6760	TRUE
SS18L1	26039	26039	TRUE
SS18L2	51188	51188	TRUE
SSB	6741	6741	TRUE
SSBP1	6742	6742	TRUE
SSBP2	23635	23635	TRUE
SSBP3	23648	23648	TRUE
SSBP4	170463	170463	TRUE
SSC5D	284297	284297	TRUE
SSFA2	6744	6744	TRUE
SSH1	54434	54434	TRUE
SSH2	85464	85464	TRUE
SSH3	54961	54961	TRUE
SSNA1	8636	8636	TRUE
SSPN	8082	8082	TRUE
SSPO	23145	23145	TRUE
SSR1	6745	6745	TRUE
SSR2	6746	6746	TRUE
SSR3	6747	6747	TRUE
SSR4	6748	6748	TRUE
SSRP1	6749	6749	TRUE
SSSCA1	10534	10534	TRUE
SST	6750	6750	TRUE
SSTR1	6751	6751	TRUE
SSTR2	6752	6752	TRUE
SSTR3	6753	6753	TRUE
SSTR4	6754	6754	TRUE
SSTR5	6755	6755	TRUE
SSU72	29101	29101	TRUE
SSX1	6756	6756	TRUE
SSX2IP	117178	117178	TRUE
SSX3	10214	10214	TRUE
SSX5	6758	6758	TRUE
SSX6	280657	280657	TRUE
SSX8	280659	280659	TRUE
ST13	6767	6767	TRUE
ST14	6768	6768	TRUE
ST18	9705	9705	TRUE
ST20	400410	400410	TRUE
ST3GAL1	6482	6482	TRUE
ST3GAL2	6483	6483	TRUE
ST3GAL3	6487	6487	TRUE
ST3GAL4	6484	6484	TRUE
ST3GAL5	8869	8869	TRUE
ST3GAL6	10402	10402	TRUE
ST5	6764	6764	TRUE
ST6GAL1	6480	6480	TRUE
ST6GAL2	84620	84620	TRUE
ST6GALNAC1	55808	55808	TRUE
ST6GALNAC2	10610	10610	TRUE
ST6GALNAC3	256435	256435	TRUE
ST6GALNAC4	27090	27090	TRUE
ST6GALNAC5	81849	81849	TRUE
ST6GALNAC6	30815	30815	TRUE
ST7L	54879	54879	TRUE
ST8SIA1	6489	6489	TRUE
ST8SIA2	8128	8128	TRUE
ST8SIA3	51046	51046	TRUE
ST8SIA4	7903	7903	TRUE
ST8SIA5	29906	29906	TRUE
ST8SIA6	338596	338596	TRUE
STAB1	23166	23166	TRUE
STAB2	55576	55576	TRUE
STAC	6769	6769	TRUE
STAC2	342667	342667	TRUE
STAC3	246329	246329	TRUE
STAG1	10274	10274	TRUE
STAG2	10735	10735	TRUE
STAG3	10734	10734	TRUE
STAG3L2	442582	442582	TRUE
STAG3L4	64940	64940	TRUE
STAM	8027	8027	TRUE
STAM2	10254	10254	TRUE
STAMBP	10617	10617	TRUE
STAMBPL1	57559	57559	TRUE
STAP1	26228	26228	TRUE
STAP2	55620	55620	TRUE
STAR	6770	6770	TRUE
STARD10	10809	10809	TRUE
STARD13	90627	90627	TRUE
STARD3	10948	10948	TRUE
STARD3NL	83930	83930	TRUE
STARD4	134429	134429	TRUE
STARD5	80765	80765	TRUE
STARD6	147323	147323	TRUE
STARD7	56910	56910	TRUE
STARD8	9754	9754	TRUE
STARD9	57519	57519	TRUE
STAT1	6772	6772	TRUE
STAT2	6773	6773	TRUE
STAT3	6774	6774	TRUE
STAT4	6775	6775	TRUE
STAT5A	6776	6776	TRUE
